"","X","Name","Danceability","Energy","Key","Loudness","Mode","Speechness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Uri","Duration_ms","time_signature","Genre","Overall_Genre"
"1103",63200,"Falling Down-Bonus Track",0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,"spotify:track:4jvjzW7Hm0yK4LvvE0Paz9",196,4,"emorap","Rap"
"1104",63201,"Moonlight",0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,"spotify:track:0JP9xo3adEtGSdUEISiszL",135,4,"emorap","Rap"
"1105",63202,"Love Scars",0.659,0.614,9,-7.32,0,0.0541,0.000404,0,0.123,0.26,119.405,"spotify:track:0AICBlLzFCTpUqmAbtzB2z",143,4,"emorap","Rap"
"1106",63203,"Save That Shit",0.534,0.583,2,-8.672,1,0.0288,0.0262,0,0.421,0.145,105.997,"spotify:track:0S0vWvyZ6Rc79TXkWxT9QA",231,4,"emorap","Rap"
"1107",63204,"S AD!",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,"spotify:track:3ee8Jmje8o58CHK66QrVC2",166,4,"emorap","Rap"
"1108",63205,"Robbery",0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ",240,5,"emorap","Rap"
"1109",63206,"Til IDie",0.57,0.689,11,-4.693,1,0.0389,0.345,0.000556,0.45,0.3,82.522,"spotify:track:3UxORWLWBMmpJiumQ0LNHu",129,4,"emorap","Rap"
"1110",63207,"Jocelyn Flores",0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,"spotify:track:7m9OqQk4RVRkw9JJdeAw96",119,4,"emorap","Rap"
"1111",63208,"S LO WD AN CI NG IN TH ED AR K",0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,"spotify:track:0UyljEbX9dqI1K0sqdv6B6",209,4,"emorap","Rap"
"1112",63209,"Gym Class",0.622,0.347,8,-13.292,1,0.0649,0.507,0.00421,0.0841,0.0757,75.512,"spotify:track:08AJ0xQv5LRZsvXf1Jkr2y",217,4,"emorap","Rap"
"1113",63210,"Ex Calling",0.773,0.564,1,-7.241,1,0.249,0.00561,1.99e-05,0.213,0.0588,155.976,"spotify:track:1MQ8ydvrTnn2QJgXFATJvD",211,4,"emorap","Rap"
"1114",63211,"I Fall Apart",0.556,0.538,8,-5.408,0,0.0382,0.0689,0,0.196,0.291,143.95,"spotify:track:75ZvA4QfFiZvzhj2xkaWAh",223,4,"emorap","Rap"
"1115",63212,"Finer Things",0.513,0.533,0,-6.838,1,0.0532,0.0271,0,0.143,0.0571,170.182,"spotify:track:4lsjSoFr5EmQs0qDNXOdmy",184,4,"emorap","Rap"
"1116",63213,"Lean Wit Me",0.665,0.651,1,-5.515,1,0.156,0.0414,0,0.0896,0.237,163.935,"spotify:track:3oDkdAySo1VQQG0ptV7uwa",175,4,"emorap","Rap"
"1117",63214,"Runaway",0.399,0.591,6,-8.792,0,0.052,0.44,0.0616,0.446,0.175,79.892,"spotify:track:1FBi1YWCAxlRmfuUbMINqO",192,3,"emorap","Rap"
"1118",63215,"Alone",0.87,0.341,9,-14.15,1,0.439,0.481,0.0027,0.329,0.436,119.054,"spotify:track:6tAqYm2Wcy2yrPixShJMS6",160,4,"emorap","Rap"
"1119",63216,"Burn Me Alive",0.676,0.701,3,-8.813,1,0.0639,0.0137,0,0.102,0.582,140.011,"spotify:track:70GrY3jYbNvEsAE7vUvJiC",158,4,"emorap","Rap"
"1120",63217,"Revenge",0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW",120,4,"emorap","Rap"
"1121",63218,"X OT OU RLlif3",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,"spotify:track:7GX5flRQZVHRAGd6B4TmDO",182,4,"emorap","Rap"
"1122",63219,"Sad Nibba Hours",0.514,0.589,11,-6.783,0,0.308,0.386,0,0.844,0.462,90.203,"spotify:track:5HlvxXjTjt372U0RvBAgJr",150,4,"emorap","Rap"
"1123",63220,"Ex Calling",0.782,0.559,1,-7.545,1,0.258,0.00746,1.74e-05,0.232,0.076,156.018,"spotify:track:2RwmsAOxtiRezQPmvyejb8",211,4,"emorap","Rap"
"1124",63221,"Deadand Cold",0.793,0.441,2,-10.297,0,0.579,0.867,0,0.111,0.753,74.746,"spotify:track:1A43TfohQt3H6K5zg28ExD",89,4,"emorap","Rap"
"1125",63222,"Paris",0.85,0.649,7,-6.188,1,0.0827,0.074,0.00519,0.0976,0.199,106.075,"spotify:track:4kicAOmyaRrrnqOwIUKdmV",111,4,"emorap","Rap"
"1126",63223,"Betrayed",0.827,0.419,10,-10.329,0,0.112,0.413,0,0.115,0.227,119.974,"spotify:track:3al2hpm92xE0pBalqWQHdD",187,4,"emorap","Rap"
"1127",63224,"Broken",0.828,0.581,0,-2.659,1,0.0429,0.0423,0.000903,0.109,0.145,133.999,"spotify:track:1SuznrYulmD8HMZrenI0VU",200,4,"emorap","Rap"
"1128",63225,"Kill Yourself(Part II I)",0.753,0.679,5,-7.092,0,0.0349,0.324,4.21e-05,0.423,0.19,105.977,"spotify:track:5XAPpyIoYF3QXP34Hv8Pvx",145,4,"emorap","Rap"
"1129",63226,"Fast",0.623,0.608,1,-5.937,0,0.0434,0.426,0,0.105,0.263,84.98,"spotify:track:6MjNilJCVKJq0LfFvo5jWJ",208,4,"emorap","Rap"
"1130",63227,"Fuck Love(feat.Trippie Redd)",0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,"spotify:track:7AQim7LbvFVZJE3O8TYgf2",146,4,"emorap","Rap"
"1131",63228,"Carry On",0.735,0.197,3,-13.378,0,0.537,0.768,0.000276,0.296,0.383,147.899,"spotify:track:2yZax79pOrYuyIFVW2cZY2",129,4,"emorap","Rap"
"1132",63229,"Better Off(Dying)",0.521,0.766,3,-4.693,1,0.0409,0.00835,0,0.155,0.196,74.987,"spotify:track:1tlrTC3x7viJ1U30oOFGdF",154,4,"emorap","Rap"
"1133",63230,"Everybody Dies In Their Nightmares",0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,"spotify:track:3GVkPk8mqxz0itaAriG1L7",95,4,"emorap","Rap"
"1134",63231,"If You Wantto Take My Life",0.685,0.516,8,-10.261,1,0.0707,0.07,0,0.0834,0.189,153.923,"spotify:track:4aIDnZGWVjzExDlQSSxRWS",155,4,"emorap","Rap"
"1135",63232,"whoa(mindinawe)",0.735,0.525,6,-2.939,0,0.0441,0.653,0.918,0.101,0.369,160.147,"spotify:track:7pdF27mSDuPWhppnHAmWHa",157,4,"emorap","Rap"
"1136",63233,"H UR T",0.692,0.729,0,-8.261,1,0.418,0.317,0,0.293,0.327,129.896,"spotify:track:4BBwTC4qpcMrU6d438Up1x",260,4,"emorap","Rap"
"1137",63234,"Dark Light",0.625,0.45,9,-9.985,1,0.0311,0.0776,0.000217,0.117,0.0362,92.974,"spotify:track:7Cye3UbCA6UNuDykdCf3AB",206,3,"emorap","Rap"
"1138",63235,"U Said",0.265,0.827,7,-4.661,1,0.104,0.0434,0,0.117,0.131,82.032,"spotify:track:3F42FHouOY59SnSsyD2TAX",224,4,"emorap","Rap"
"1139",63236,"The Brightside",0.646,0.64,3,-6.522,0,0.0424,0.0348,0,0.108,0.882,134.03,"spotify:track:4DbnKBddcHUHbYpidc36AT",216,4,"emorap","Rap"
"1140",63237,"Paris",0.849,0.648,7,-6.188,1,0.0832,0.0725,0.00592,0.0984,0.196,106.075,"spotify:track:4irYeuAi87yyGHcI4h9s0x",111,4,"emorap","Rap"
"1141",63238,"Silencethefeelings",0.668,0.323,11,-13.591,0,0.0471,0.0649,2.27e-05,0.13,0.217,80.009,"spotify:track:2E8kB4pt1CEWJKR6A2miDv",126,1,"emorap","Rap"
"1142",63239,"allmyfriends",0.713,0.62,0,-4.513,1,0.0422,0.171,1.16e-06,0.118,0.206,130.09,"spotify:track:4paAidoE8VAemwU4jgCc6l",211,4,"emorap","Rap"
"1143",63240,"Broken Whiskey Glass",0.466,0.687,2,-7.327,0,0.0553,0.309,1.95e-06,0.13,0.122,99.919,"spotify:track:0PHXs3kOWF6uGDMVSOUjvm",233,4,"emorap","Rap"
"1144",63241,"No Iin Team",0.74,0.592,1,-5.003,0,0.0874,0.0166,0,0.275,0.373,140.12,"spotify:track:0kqPVx9K9kEpaCMrGOpSBa",181,4,"emorap","Rap"
"1145",63242,"Free",0.738,0.535,9,-5.311,0,0.0459,0.0035,5.48e-06,0.104,0.34,123.985,"spotify:track:4gFLcketBkdCcULMwZ1yHt",263,4,"emorap","Rap"
"1146",63243,"Beamer Boy",0.743,0.732,8,-4.511,1,0.104,0.0509,1.77e-05,0.227,0.339,123.994,"spotify:track:7hf89cT5FEmLV5E9fjrjG7",203,4,"emorap","Rap"
"1147",63244,"Awful Things",0.368,0.796,1,-4.923,0,0.0823,0.0157,0,0.0694,0.181,170.033,"spotify:track:7Hr2XoaGpIMKbNXCZDZ3le",214,4,"emorap","Rap"
"1148",63245,"I Could Never Be Loved",0.911,0.255,8,-15.257,1,0.153,0.499,0.000246,0.0937,0.244,137.994,"spotify:track:2c9iVAV8Vte2POKrVZFC02",213,4,"emorap","Rap"
"1149",63246,"Still Cold/Pathway Private",0.762,0.41,8,-11.979,1,0.0551,0.278,3.43e-05,0.157,0.0813,100.047,"spotify:track:6oBL8TdQHEO7jeEdqECg37",271,4,"emorap","Rap"
"1150",63247,"Code Red",0.451,0.275,5,-9.108,1,0.05,0.769,0,0.103,0.434,83.482,"spotify:track:1mAsS7rBsT9QkXJmky2hmy",84,4,"emorap","Rap"
"1151",63248,"Betrayed",0.823,0.419,10,-10.358,0,0.165,0.416,0,0.105,0.277,119.958,"spotify:track:6NWl2m8asvH83xjuXVNsuG",187,4,"emorap","Rap"
"1152",63249,"1 SI DE DL OV E",0.584,0.42,8,-7.827,1,0.0322,0.236,0,0.119,0.283,90.051,"spotify:track:13TMuxC8tdSfthXpHG9D26",170,4,"emorap","Rap"
"1153",63250,"The Way Life Goes(feat.Oh Wonder)",0.703,0.757,1,-3.612,1,0.05,0.617,0,0.106,0.696,82.008,"spotify:track:2eAZfqOm4EnOF9VvN50Tyc",221,4,"emorap","Rap"
"1154",63251,"Lifeis Beautiful",0.533,0.638,10,-9.411,1,0.0636,0.0385,0.000932,0.0758,0.324,135.056,"spotify:track:5rYpwP1dHWGVMrSZbTmt3e",207,4,"emorap","Rap"
"1155",63252,"Over Now",0.559,0.761,4,-4.041,0,0.0877,0.131,1.6e-06,0.143,0.24,163.898,"spotify:track:09IOPhEh1OMe0HD9b36FJk",246,4,"emorap","Rap"
"1156",63253,"White Wine",0.675,0.574,6,-8.066,1,0.0559,0.0121,1.11e-05,0.108,0.482,135.037,"spotify:track:3Q241k92c1I5sqKbdw6Ujb",155,4,"emorap","Rap"
"1157",63254,"1000 Rounds",0.825,0.761,8,-5.389,1,0.104,0.0111,0.00359,0.334,0.161,149.97,"spotify:track:5o7ZDvfOry1MNhNLBOJulo",163,4,"emorap","Rap"
"1158",63255,"G ON E(feat.Trippie Redd)",0.712,0.731,9,-4.555,1,0.0335,0.00107,0,0.219,0.876,118.016,"spotify:track:2J84DvAAI8ph5DYojk3HPt",190,4,"emorap","Rap"
"1159",63256,"P.S Fuck You Cunt(feat.Lil Peep)",0.723,0.459,11,-10.259,1,0.239,0.00096,0,0.11,0.313,139.972,"spotify:track:3Bo3lNVQTtZYMCoItX8dKW",197,4,"emorap","Rap"
"1160",63257,"Deathby Dishonor",0.81,0.735,8,-4.522,1,0.171,0.00454,0.0828,0.115,0.134,119.994,"spotify:track:5VphpldmtVyZH6S8RpHWLT",192,4,"emorap","Rap"
"1161",63258,"Joanof Arc",0.915,0.668,1,-2.52,1,0.04,0.00375,0.00241,0.253,0.0387,124.053,"spotify:track:5mrOnabhXnvCf5vFF7NJhG",145,4,"emorap","Rap"
"1162",63259,"hammer",0.653,0.78,5,-7.253,0,0.0663,0.114,3.23e-06,0.117,0.26,179.928,"spotify:track:2Y4ol1FiPdSPMwaEMJgXMN",204,4,"emorap","Rap"
"1163",63260,"Haunt U",0.463,0.632,7,-9.577,1,0.0525,0.393,0,0.127,0.0894,163.71,"spotify:track:6fxWseQSRKOF2nfkGbaJWO",100,4,"emorap","Rap"
"1164",63261,"Scrape",0.671,0.727,1,-6.143,1,0.189,0.00962,0.00168,0.156,0.302,148.005,"spotify:track:6o6DWg7TwbWNOXKNQw0sFa",103,4,"emorap","Rap"
"1165",63262,"Let Me Die",0.601,0.499,4,-11.542,1,0.0315,0.709,0.919,0.112,0.383,78.988,"spotify:track:7riw7J5mZsWvf3x1fSEZtS",218,4,"emorap","Rap"
"1166",63263,"Missed Calls(feat.Lil Peep)",0.72,0.626,1,-9.2,1,0.0493,0.265,0,0.327,0.302,115.023,"spotify:track:3nn7OPFCwHblA3BUIip8gd",150,4,"emorap","Rap"
"1167",63264,"Letdown",0.556,0.523,3,-7.3,0,0.122,0.181,3.22e-06,0.109,0.215,154.892,"spotify:track:31CzDmNZhSA5WcGNaGTinq",279,4,"emorap","Rap"
"1168",63265,"That Far",0.911,0.603,10,-4.787,0,0.234,0.226,1.42e-05,0.0924,0.249,111.835,"spotify:track:1BjiBbVzBMREvXiT6X5tHi",185,5,"emorap","Rap"
"1169",63266,"By My Side",0.734,0.355,0,-10.93,1,0.0339,0.284,0.00566,0.112,0.258,136.023,"spotify:track:6jAQkZDe3u7t2dkoLQBc0B",229,4,"emorap","Rap"
"1170",63267,"imsosickofthis",0.719,0.387,10,-9.38,0,0.0643,0.891,0,0.114,0.17,135.064,"spotify:track:1i9ItiMY9JrFTnqkTlm0n0",234,4,"emorap","Rap"
"1171",63268,"moodz(feat.24hrs)",0.765,0.478,8,-8.929,1,0.126,0.179,1.7e-05,0.109,0.152,101.983,"spotify:track:7cZbVLrtLIFDWh5YpRBS9M",220,4,"emorap","Rap"
"1172",63269,"Coke(feat.Lil Peep)",0.799,0.466,8,-9.055,1,0.0648,0.125,0,0.136,0.0558,114.082,"spotify:track:3WePcGyiO2HZWPw33x9rAf",143,4,"emorap","Rap"
"1173",63270,"facade",0.613,0.573,6,-9.072,0,0.309,0.624,0.00178,0.107,0.0502,72.304,"spotify:track:1mXm2AW3KDi0922S31RBQz",133,3,"emorap","Rap"
"1174",63271,"whatigot",0.455,0.496,1,-8.483,0,0.11,0.295,0,0.473,0.317,131.88,"spotify:track:0iB2sc8UVkFTArbpDE4C0F",236,4,"emorap","Rap"
"1175",63272,"Us Ft.Lil Peep&Lil Tracy",0.571,0.58,5,-5.973,1,0.0379,0.0128,0,0.108,0.0607,149.127,"spotify:track:3XKa4VMFriRm30shwMzdrM",145,4,"emorap","Rap"
"1176",63273,"Demonsin My Orbit",0.4,0.681,0,-5.931,1,0.218,0.0158,0,0.0627,0.0695,180.107,"spotify:track:20HB3FzjaKennmHRcpDvtz",174,4,"emorap","Rap"
"1177",63274,"Kiss",0.346,0.769,4,-7.224,1,0.109,0.00829,0,0.0815,0.163,150.589,"spotify:track:4J3FltfCktHfD9iPCneDGy",250,4,"emorap","Rap"
"1178",63275,"Survive",0.809,0.232,9,-12.797,1,0.0495,0.812,0.00227,0.09,0.371,115.034,"spotify:track:62IJwwGlHV0xomvojq4dEW",153,4,"emorap","Rap"
"1179",63276,"Absolutein Doubt",0.733,0.66,4,-6.87,0,0.0436,0.0219,0,0.151,0.259,138.034,"spotify:track:7yZBKFxnmoHLJFhAy2BBlo",227,4,"emorap","Rap"
"1180",63277,"iwrotethissong4u",0.719,0.413,9,-12.316,0,0.0731,0.318,3.93e-05,0.144,0.407,119.966,"spotify:track:51glQgKWmW5hEz2SDGZSfN",184,4,"emorap","Rap"
"1181",63278,"Lookat Me Now",0.649,0.538,0,-9.793,0,0.0918,0.0483,0.401,0.0928,0.355,160.075,"spotify:track:46eK1kembooWblMi7M7yLM",150,4,"emorap","Rap"
"1182",63279,"Bodybag(Feat.coldhart)",0.531,0.522,8,-11.215,1,0.0326,0.00527,0,0.149,0.154,142.155,"spotify:track:48AnfHcY01HOX0lHngb8ir",283,4,"emorap","Rap"
"1183",63280,"I Don\t Wanna Do This Anymore",0.433,0.778,4,-7.681,1,0.041,0.843,0,0.139,0.764,114.208,"spotify:track:1HLCN534JKZNojcDgbYTVb",87,4,"emorap","Rap"
"1184",63281,"Diemonds",0.645,0.171,1,-9.538,1,0.219,0.83,0.000971,0.118,0.217,100.071,"spotify:track:4bpOBFVC1AYqWSpI2MGi5E",192,4,"emorap","Rap"
"1185",63282,"P RB LM S",0.672,0.574,9,-4.663,1,0.0993,0.0303,2.02e-06,0.18,0.106,103.019,"spotify:track:2wf9bp4MkChojtljddWpbO",246,4,"emorap","Rap"
"1186",63283,"Lately",0.617,0.691,9,-4.574,0,0.0568,0.81,0,0.109,0.476,155.098,"spotify:track:6Y03ZuQr323qEgL1YVj8Ok",226,4,"emorap","Rap"
"1187",63284,"Pink Lemonade",0.686,0.772,5,-4.094,0,0.0596,0.532,0.000233,0.117,0.697,159.96,"spotify:track:5A2tyqspep8TgA5xEkDsue",144,4,"emorap","Rap"
"1188",63285,"I Don\t Blame You",0.733,0.384,4,-11.577,0,0.0489,0.0338,5.03e-06,0.141,0.437,129.993,"spotify:track:6Ycvx0rIagG5q3gYfpGvvT",168,4,"emorap","Rap"
"1189",63286,"Never Know",0.652,0.569,5,-8.872,0,0.215,0.104,3.49e-06,0.195,0.18,95.177,"spotify:track:5rU5F2RRAjypdeFRMi8l4E",249,4,"emorap","Rap"
"1190",63287,"Madman",0.663,0.785,0,-6.079,1,0.0776,0.0993,1.51e-05,0.12,0.653,150.071,"spotify:track:2scbtpMLqy7zyNzey6ABv4",141,4,"emorap","Rap"
"1191",63288,"Depression&Obsession",0.769,0.156,11,-10.7,0,0.035,0.585,0.015,0.102,0.527,105.95,"spotify:track:2H3wWrnO758y0fPH7Ilerg",144,4,"emorap","Rap"
"1192",63289,"Gospel",0.681,0.659,9,-6.405,1,0.268,0.000856,8.17e-06,0.11,0.225,156.004,"spotify:track:7uuBfgY1vBCalrQRyyQhqs",173,4,"emorap","Rap"
"1193",63290,"Luving U",0.524,0.468,10,-9.73,1,0.223,0.099,0.00131,0.112,0.149,121.874,"spotify:track:2X1EWoKi6oqSMfi0CxorOY",252,4,"emorap","Rap"
"1194",66297,"Carrollton",0.844,0.52,5,-10.626,0,0.533,0.00221,0.00122,0.7,0.289,149.995,"spotify:track:1T3cZ3XAnIjc9M91bhshcu",203,4,"darktrap","Rap"
"1195",66298,"Arson",0.609,0.804,11,-7.027,1,0.139,0.000194,0,0.302,0.414,159.967,"spotify:track:6VCq9JcEi9EbEKl8XIdCgk",160,4,"darktrap","Rap"
"1196",66299,"H EA DG XN E",0.81,0.833,7,-6.556,0,0.405,0.149,0,0.152,0.206,87.974,"spotify:track:18zWqFFvMbcnhxhLJnFvi1",174,4,"darktrap","Rap"
"1197",66300,"Limelight",0.651,0.567,9,-7.864,1,0.0286,0.00166,0,0.12,0.158,130.131,"spotify:track:7mFDLt2vfn6lA4d3U6Ysfe",192,4,"darktrap","Rap"
"1198",66301,"R IP Roach(feat.$ki Mask The Slump God)",0.727,0.62,8,-6.443,1,0.306,0.398,0,0.0926,0.555,105.003,"spotify:track:658I1uDnmLSiltFCf98AWE",169,4,"darktrap","Rap"
"1199",66302,"Make Movies",0.661,0.797,5,-7.191,0,0.0333,0.0407,0.000355,0.0823,0.667,129.983,"spotify:track:4GCGDxz8L4ikepRL2epoKc",169,4,"darktrap","Rap"
"1200",66303,"You\re Now Tuning Into66.6 FM With DJ Rapture(The Hottest Hour Of The Evening)",0.67,0.774,6,-3.283,0,0.208,0.112,0,0.185,0.221,75.024,"spotify:track:3cQPyVlnrmmWU5fQJxl0q9",133,4,"darktrap","Rap"
"1201",66304,"Stimulants",0.659,0.65,0,-11.184,1,0.0875,0.0823,6.42e-05,0.0919,0.276,97.02,"spotify:track:0IGnSmgstN04FS4uWfeOnb",169,4,"darktrap","Rap"
"1202",66305,"Stick Out",0.77,0.853,10,-3.849,0,0.221,0.0042,0.000961,0.0936,0.615,164.037,"spotify:track:0jakaHRU7ubOzJTseh6tJu",135,4,"darktrap","Rap"
"1203",66306,"Anti Social Media Club",0.751,0.529,1,-10.398,1,0.0328,0.393,0.0336,0.101,0.063,129.979,"spotify:track:5sqXH7GlmZmToMnGs6Q0nz",162,4,"darktrap","Rap"
"1204",66307,"Gravehop187",0.447,0.949,7,-5.043,1,0.209,0.0814,0,0.406,0.24,153.995,"spotify:track:4NIxSd3Rlyr0qBb9ejTC2z",176,4,"darktrap","Rap"
"1205",66308,"Adult Swim(Feat.Original God&Yung Bitch)",0.348,0.925,11,-6.411,0,0.326,0.00171,2.31e-06,0.372,0.142,139.056,"spotify:track:06JaZOCOBEWlsY0TEfBwqc",149,4,"darktrap","Rap"
"1206",66309,"H XW TH EY JU DG E",0.579,0.719,11,-5.77,1,0.0318,0.014,0.000625,0.208,0.0999,125.02,"spotify:track:0p98yNxI5QkD1CKoOAC3Ye",193,4,"darktrap","Rap"
"1207",66310,"Deathby Dishonor",0.81,0.735,8,-4.522,1,0.171,0.00454,0.0828,0.115,0.134,119.994,"spotify:track:5VphpldmtVyZH6S8RpHWLT",192,4,"darktrap","Rap"
"1208",66311,"Nicotine Patches",0.743,0.569,0,-9.703,0,0.131,0.0174,0.000736,0.264,0.384,145.905,"spotify:track:53AiGAa0Qi2VbX7eUpur1U",156,4,"darktrap","Rap"
"1209",66312,"God&the Devil2.0",0.833,0.718,2,-7.118,1,0.205,0.177,0.0519,0.0888,0.23,110,"spotify:track:2FzEve1X3Xzg748311qDSh",187,4,"darktrap","Rap"
"1210",66313,"B ER ZE RK",0.733,0.651,1,-6.892,1,0.0712,0.014,2.44e-05,0.167,0.443,158.036,"spotify:track:37naemAQrOuPBAOPt5u6Oy",159,4,"darktrap","Rap"
"1211",66314,"Succubus",0.774,0.413,1,-8.835,1,0.31,0.0112,6.96e-05,0.218,0.127,108.036,"spotify:track:5DNTCKpA8utYEWLIBcfkBS",108,5,"darktrap","Rap"
"1212",66315,"S HI NN ER S13",0.542,0.908,1,-2.857,1,0.0575,0.0966,0,0.134,0.509,78.048,"spotify:track:0T6wsLOq4GmZL4HtOseM4k",102,4,"darktrap","Rap"
"1213",66316,"122 Days",0.763,0.381,6,-13.211,1,0.279,0.395,7.97e-06,0.568,0.0976,130.968,"spotify:track:1ZKueMWFwl6qPxczBLqJII",184,4,"darktrap","Rap"
"1214",66317,"Middleofthe Mall",0.8,0.696,6,-5.354,0,0.393,0.0818,0,0.121,0.628,159.953,"spotify:track:71DReAbBp5AfCwCqakfqmQ",137,4,"darktrap","Rap"
"1215",66318,"Mercury:Retrograde",0.831,0.814,2,-7.364,1,0.42,0.0598,0.0134,0.0556,0.389,156.985,"spotify:track:2Vc6NJ9PW9gD9q343XFRKx",124,4,"darktrap","Rap"
"1216",66319,"Look At Me!",0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,"spotify:track:7floNISpH8VF4z4459Qo18",126,4,"darktrap","Rap"
"1217",66320,"Tale Of AGhost(Prod.The Virusand Antidote)",0.401,0.736,9,-4.99,1,0.311,0.104,0.0571,0.198,0.301,100.036,"spotify:track:4kWtriobCq5bLBLE48k56G",126,4,"darktrap","Rap"
"1218",66321,"Yu Ng Br At Z",0.755,0.695,9,-5.963,1,0.26,0.0179,0,0.107,0.493,128.063,"spotify:track:2ooF4088y5L72c4YTEJQoB",101,4,"darktrap","Rap"
"1219",66322,"Oxygen",0.694,0.514,1,-11.063,0,0.0449,0.0336,0.000164,0.115,0.136,120.011,"spotify:track:3MAfAtD9lKvugbWzaz21LS",142,4,"darktrap","Rap"
"1220",66323,"33rd Blakk Glass",0.373,0.862,1,-1.98,1,0.0612,0.162,0,0.48,0.32,113.252,"spotify:track:5T0YyRxyxtLDxLYJhLjqWM",150,5,"darktrap","Rap"
"1221",66324,"Ultimate$uicide",0.811,0.785,11,-5.121,1,0.106,0.0117,0,0.0721,0.38,127.997,"spotify:track:7tfmyNbAzABWmX9zJlTMH2",170,4,"darktrap","Rap"
"1222",66325,"The Fog Remains",0.7,0.826,1,-7.97,1,0.0716,0.015,0.124,0.421,0.294,140.016,"spotify:track:43RlDiE8uLvkVZIlKsqRi4",123,4,"darktrap","Rap"
"1223",66326,"B XI LI NG PX IN T",0.618,0.98,4,-0.749,0,0.132,0.344,0,0.383,0.155,117.125,"spotify:track:2Eb5AK8EUN8oz5nlzSr4b7",169,4,"darktrap","Rap"
"1224",66327,"1000 Rounds",0.825,0.761,8,-5.389,1,0.104,0.0111,0.00359,0.334,0.161,149.97,"spotify:track:5o7ZDvfOry1MNhNLBOJulo",163,4,"darktrap","Rap"
"1225",66328,"The Khonsu Project Reference",0.796,0.508,7,-9.663,1,0.269,0.0909,0.0465,0.139,0.396,138.848,"spotify:track:0Ocq15SlAlELwbQfsVd7a3",169,4,"darktrap","Rap"
"1226",66329,"Check It Out",0.876,0.541,9,-8.964,0,0.0702,0.0855,4.48e-06,0.101,0.67,156.026,"spotify:track:38z5ZuFQWlxZv4PcEaZBkP",161,4,"darktrap","Rap"
"1227",66330,"O Pana!",0.602,0.504,0,-6.7,1,0.116,0.0269,2.78e-05,0.198,0.144,115.019,"spotify:track:32uAMC9kZqrutLELSytKUf",128,4,"darktrap","Rap"
"1228",66331,"Weup(feat.Bones)",0.572,0.613,6,-9.866,1,0.0567,0.0635,0.000239,0.204,0.5,109.975,"spotify:track:1DZJ2pdhbUDTUVG2IcAXNB",143,4,"darktrap","Rap"
"1229",66332,"Deira City Centre",0.672,0.647,7,-5.619,1,0.0425,0.00212,0.326,0.182,0.185,100.077,"spotify:track:2khh70zMG23ze18LuvfRmK",196,4,"darktrap","Rap"
"1230",66333,"Venom",0.909,0.573,5,-6.856,1,0.181,0.0332,0.0163,0.657,0.392,144.946,"spotify:track:7tUXZgLbOCvRJ9FBlairoU",134,4,"darktrap","Rap"
"1231",66334,"P TS D",0.607,0.721,1,-6.321,1,0.114,0.0627,0,0.394,0.177,90.027,"spotify:track:6W3kWEuBAUmpRMQo1omdoE",132,4,"darktrap","Rap"
"1232",66335,"A CT5/5-Space Gods Never Die(Prod.Unknown)",0.569,0.907,9,-5.226,1,0.391,0.0148,4.91e-05,0.0894,0.326,119.922,"spotify:track:1eBg9Rix0XTms2en8xSn7E",132,4,"darktrap","Rap"
"1233",66336,"Meet Mr.N IC EG UY",0.736,0.495,6,-8.642,1,0.0443,0.0087,0.299,0.208,0.678,120.993,"spotify:track:6VFKlX5qzxwmIiezqeqNYG",146,4,"darktrap","Rap"
"1234",66337,"Chakra",0.69,0.733,0,-6.705,1,0.192,0.0903,0.0284,0.0674,0.164,137.847,"spotify:track:4PB9CK6bWzUeFKLcxvFQXf",170,4,"darktrap","Rap"
"1235",66338,"Branches",0.595,0.333,6,-13.235,1,0.0416,0.474,0.0268,0.0998,0.105,124.993,"spotify:track:63biRmMYSLjClGv5arakyn",123,4,"darktrap","Rap"
"1236",66339,"Voltage",0.77,0.609,9,-6.38,1,0.372,0.00624,0.000121,0.128,0.293,140.15,"spotify:track:3PLHEJsJTGsDg2ExhxZetY",93,4,"darktrap","Rap"
"1237",66340,"2nd Hand",0.933,0.429,7,-6.719,1,0.193,0.0267,0,0.102,0.0832,139.993,"spotify:track:3OTPnIzZTVqnLvZYifvzq8",123,4,"darktrap","Rap"
