"","X","Name","Danceability","Energy","Key","Loudness","Mode","Speechness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Uri","Duration_ms","time_signature","Genre","Overall_Genre"
"375",1468,"Ringo-Original Mix",0.673,0.628,5,-8.461,0,0.0381,0.155,0.916,0.0906,0.498,121.985,"spotify:track:0O63lT7WWlzxQCdjBUPR6S",322,4,"deepchill-out","Ambient"
"376",1469,"Irene",0.737,0.816,9,-9.08,1,0.0494,0.151,0.888,0.0946,0.69,121.995,"spotify:track:2TUs2fbNrrHU873XjPCa57",281,4,"deepchill-out","Ambient"
"377",1470,"Riverwards Stream",0.593,0.682,7,-8.037,0,0.0333,0.0232,0.395,0.111,0.076,123.021,"spotify:track:52koanYPZSQnwJ3vI13vgT",187,4,"deepchill-out","Ambient"
"378",1471,"Hands-Samaran Remix",0.815,0.665,11,-7.51,0,0.0695,0.0451,0.105,0.0635,0.387,117.968,"spotify:track:54bjvhHv2ThqFtK9PACFhf",254,4,"deepchill-out","Ambient"
"379",1472,"I Can Feel(Fingertips)",0.81,0.901,0,-4.411,1,0.0532,0.0597,0.384,0.207,0.521,124,"spotify:track:3z34jmhudi5benGc1a8CBJ",172,4,"deepchill-out","Ambient"
"380",1473,"Lost Souls",0.642,0.676,6,-8.812,1,0.0366,0.01,0.873,0.127,0.177,118.009,"spotify:track:7pA2CthzoGPdcwzxhtyb0H",280,4,"deepchill-out","Ambient"
"381",1474,"Rosa",0.659,0.416,8,-9.939,1,0.0311,0.00206,0.85,0.0844,0.0379,122.992,"spotify:track:3aioiDzpSXB95qEZmqRnN4",522,3,"deepchill-out","Ambient"
"382",1475,"Vinternatt-Noraen Pure&Sonsof Maria Remix Edit",0.694,0.849,5,-8.094,0,0.0347,0.0372,0.661,0.32,0.114,122.019,"spotify:track:3nKOUMxsfm7UBnucSHnyrw",218,4,"deepchill-out","Ambient"
"383",1476,"Ghost Voices(Lane8 Remix)",0.611,0.571,2,-9.441,1,0.0317,0.0195,0.815,0.0988,0.039,123,"spotify:track:4ApmPo6H0bH7PExQV25LDh",304,4,"deepchill-out","Ambient"
"384",1477,"Kenosis",0.672,0.714,7,-9.673,0,0.0375,0.0703,0.935,0.144,0.261,120.002,"spotify:track:5KHdxy6xR8d7j1U3cHvDtw",282,4,"deepchill-out","Ambient"
"385",1478,"Rye",0.677,0.703,9,-7.843,1,0.0363,0.000966,0.93,0.0791,0.244,122.997,"spotify:track:1NZT0CZ1ODcSkslmxnNIqr",224,4,"deepchill-out","Ambient"
"386",1479,"Sit Back-Original Mix",0.793,0.763,6,-8.4,0,0.0624,0.0051,0.765,0.4,0.808,115.972,"spotify:track:6KZ2PjY3pVGDdDFwhbEk00",370,4,"deepchill-out","Ambient"
"387",1480,"Till The Day IDie-Radio Edit",0.814,0.888,6,-5.485,1,0.195,0.128,0.000365,0.0715,0.598,123.03,"spotify:track:1CaNhaGdcrNmr1imLw4oNq",211,4,"deepchill-out","Ambient"
"388",1481,"Unfolding",0.64,0.979,1,-5.477,1,0.0364,0.00522,0.922,0.0658,0.594,125.006,"spotify:track:2ZksRG0A45kpiemMHYSNlm",253,4,"deepchill-out","Ambient"
"389",1482,"Nomite-Passenger10 Remix Edit",0.693,0.805,8,-7.335,0,0.0507,0.00799,0.854,0.0669,0.0461,123.991,"spotify:track:4Wbr1qIj5QtzYETxuXQrV7",222,4,"deepchill-out","Ambient"
"390",1483,"Treat You Better-Single Edit",0.625,0.576,8,-5.812,1,0.036,0.217,2.85e-06,0.0897,0.297,121.915,"spotify:track:5lzHDkFLN01bKatvKQC0lO",218,4,"deepchill-out","Ambient"
"391",1484,"Reflection",0.756,0.517,1,-8.923,1,0.0355,0.000429,0.697,0.12,0.333,123.005,"spotify:track:1qsh7VwwRla0fDGEeE4sq3",300,4,"deepchill-out","Ambient"
"392",1485,"Lie Alone-16 BL Remix",0.792,0.418,9,-10.386,0,0.0811,0.029,0.895,0.0947,0.237,121.997,"spotify:track:5Fnk2uXVwy9UC6PgLUqSRD",390,4,"deepchill-out","Ambient"
"393",1486,"Blue",0.767,0.633,2,-10.67,1,0.0464,0.013,0.934,0.0906,0.131,113.998,"spotify:track:2C8c1RN9BDuwR7DiIXqYNY",286,4,"deepchill-out","Ambient"
"394",1487,"All Around Us-Edit",0.639,0.809,1,-7.282,1,0.036,0.347,0.149,0.117,0.0772,123.995,"spotify:track:255pjCgiaiRVbD7iN8om6p",224,3,"deepchill-out","Ambient"
"395",1488,"Trailblazer-Martin Waslewski Remix Edit",0.697,0.766,2,-8.647,0,0.0417,0.00219,0.893,0.107,0.298,122.013,"spotify:track:7qjLq3OeplhpdSdL2UAp2u",237,4,"deepchill-out","Ambient"
"396",1489,"Still Dreaming",0.683,0.675,7,-9.771,1,0.0408,0.529,0.855,0.0874,0.167,117.01,"spotify:track:6LV0rb8TRiP9vtli2RSW4P",281,4,"deepchill-out","Ambient"
"397",1490,"Heart Drive",0.809,0.655,5,-6.159,0,0.0745,6.82e-05,0.915,0.0709,0.6,124.006,"spotify:track:0BFwlkggPniTA7cpRnyW9E",418,4,"deepchill-out","Ambient"
"398",1491,"Down Under",0.765,0.736,1,-7.721,1,0.0736,0.0268,0.227,0.0691,0.32,122.997,"spotify:track:6lWWK11hXdqgXoRFpe89pM",242,4,"deepchill-out","Ambient"
"399",1492,"Maia",0.629,0.767,9,-7.97,0,0.0349,0.0999,0.933,0.0528,0.192,123.986,"spotify:track:2ly2df2rqqeSvzC5C2j8wt",312,4,"deepchill-out","Ambient"
"400",1493,"Moments",0.548,0.58,10,-10.046,1,0.0312,0.414,0.391,0.108,0.0473,121.964,"spotify:track:3PlFFgTNCbXWH8Dn4Gm4re",303,4,"deepchill-out","Ambient"
"401",1494,"Personal Space",0.645,0.848,7,-6.913,1,0.0351,0.00254,0.956,0.0868,0.0383,122.011,"spotify:track:3TYNQdnAM85I6P9UegzYKo",301,4,"deepchill-out","Ambient"
"402",1495,"Know UWell",0.709,0.868,8,-6.597,1,0.0546,0.00104,0.928,0.0497,0.441,122.023,"spotify:track:20nDYyRNL4u5Kukzy1pL6z",301,4,"deepchill-out","Ambient"
"403",1496,"Bloom-Lane8 Remix",0.683,0.668,2,-7.494,1,0.0437,0.000173,0.904,0.0357,0.795,124.996,"spotify:track:6QLHiPjIohWTyjlURVoljP",323,4,"deepchill-out","Ambient"
"404",1497,"Silent Games-U OA KRemix",0.635,0.711,7,-9.092,1,0.111,0.517,0.201,0.0894,0.126,120.007,"spotify:track:12zPuxbtkXOEeucwZ70FqO",294,4,"deepchill-out","Ambient"
"405",1498,"Cant Hold It",0.737,0.836,7,-9.856,1,0.0442,0.00141,0.915,0.108,0.22,120.032,"spotify:track:1iylpveQGGMdKcvECuLlno",386,4,"deepchill-out","Ambient"
"406",1499,"Pieceof Soul",0.877,0.708,7,-7.176,0,0.0692,0.000538,0.0313,0.0623,0.54,118.055,"spotify:track:4hYW4lI4sA3ZKD7COqHItd",327,4,"deepchill-out","Ambient"
"407",1500,"Uruguay-E DX Radio Mix",0.79,0.773,2,-6.414,0,0.0581,0.0363,0.9,0.178,0.33,122.01,"spotify:track:0qeWYNE9PqnmEY5NKJSQec",208,4,"deepchill-out","Ambient"
"408",1501,"Baby Tamborine",0.733,0.359,7,-16.953,1,0.073,0.203,0.897,0.151,0.192,118.016,"spotify:track:1zxws8ihq2b7VPhBUFg4Dq",301,4,"deepchill-out","Ambient"
"409",1502,"The Wild-Original Mix",0.797,0.656,8,-8.227,0,0.0565,0.0208,0.168,0.0671,0.45,123.014,"spotify:track:3KLNFLrKvjG9kYSiNIqCDd",325,4,"deepchill-out","Ambient"
"410",1503,"Panic Room",0.578,0.883,10,-6.423,1,0.0298,0.0259,0.0706,0.118,0.255,122.987,"spotify:track:3MkuFR7t25mu7Iscp6GGiV",214,4,"deepchill-out","Ambient"
"411",1504,"Concorde-Extended Mix",0.725,0.675,5,-8.69,0,0.0441,0.00378,0.444,0.0725,0.176,122.009,"spotify:track:0beesGxwj5kdfxRnA2tyGz",427,4,"deepchill-out","Ambient"
"412",1505,"Elephanton Ebay",0.768,0.55,0,-8.198,1,0.043,0.00304,0.803,0.0939,0.193,121.999,"spotify:track:2rwzkudylnpxMqklrGRAxl",467,4,"deepchill-out","Ambient"
"413",1506,"Need You More",0.78,0.832,2,-6.87,1,0.0363,0.000146,0.868,0.228,0.359,122.994,"spotify:track:03Mw5udedv8lmjw5v8GtRM",374,4,"deepchill-out","Ambient"
"414",1507,"All Around Us-B LR Remix",0.776,0.859,6,-5.615,1,0.0684,0.211,0.398,0.339,0.387,124.052,"spotify:track:70ijhq4t5uAfUEQoALPl3w",191,4,"deepchill-out","Ambient"
"415",1508,"Floyd",0.756,0.723,4,-8.14,0,0.0624,0.474,0.933,0.113,0.128,119.991,"spotify:track:7Au5xCYN5N6nFKgfxAeOZ3",339,4,"deepchill-out","Ambient"
"416",1509,"Branches",0.762,0.824,9,-6.499,0,0.0364,0.0257,0.911,0.352,0.335,122.97,"spotify:track:6q5QgqXvW1lgIBSdSihcVN",190,4,"deepchill-out","Ambient"
"417",1510,"B EF OR E.N OW.A FT ER",0.744,0.874,4,-6.575,0,0.0362,0.00406,0.868,0.0756,0.308,122.007,"spotify:track:2Ik45gKIv8nvs1QehGgWpE",223,4,"deepchill-out","Ambient"
"418",1511,"Apolune",0.717,0.726,0,-8.611,1,0.0927,0.00795,0.863,0.0849,0.538,123.01,"spotify:track:315sgToRVTKGpOVNf8Ak5Q",402,4,"deepchill-out","Ambient"
"419",1512,"The Tourist-Short Version",0.766,0.664,5,-8.071,0,0.0464,0.00763,0.317,0.177,0.144,124.001,"spotify:track:7EXkJbyx9KWFM4c3AGs3Dk",210,4,"deepchill-out","Ambient"
"420",1513,"The Void",0.678,0.643,10,-9.363,0,0.038,0.0596,0.838,0.0937,0.287,114.972,"spotify:track:2JOYpIShg9829y8rYwdsu6",294,4,"deepchill-out","Ambient"
"421",1514,"Crash",0.689,0.456,2,-12.307,1,0.0339,0.000455,0.882,0.07,0.238,126,"spotify:track:1FXlhqcYaiw6KuUYtXdtAi",232,4,"deepchill-out","Ambient"
"422",1515,"Circles",0.804,0.689,1,-8.679,1,0.0561,0.0985,0.838,0.112,0.313,121,"spotify:track:1IvbUNC8UFm9NGI5bwaZqM",275,4,"deepchill-out","Ambient"
"423",1516,"Jubel-Radio Edit",0.686,0.524,0,-7.251,1,0.0343,0.649,0.0569,0.14,0.0951,124.938,"spotify:track:0R11Ilma4jIB5LrM7XwWXC",201,4,"deepchill-out","Ambient"
"424",1517,"Punga",0.681,0.392,3,-6.538,1,0.0342,0.174,0.724,0.0747,0.302,127.956,"spotify:track:4Uf8p8wzEwidgc9jKG5g4h",308,4,"deepchill-out","Ambient"
"425",1518,"Aaron",0.723,0.387,5,-12.039,0,0.279,0.0755,0.861,0.0818,0.133,111.98,"spotify:track:3HapsrNmCcEo201ukHqKgw",353,4,"deepchill-out","Ambient"
"426",1519,"Uitzicht",0.807,0.425,7,-8.452,1,0.0656,0.0169,0.891,0.0614,0.66,125.987,"spotify:track:7vDdTswXq16TgSherz1Ksh",308,4,"deepchill-out","Ambient"
"427",1520,"Happy Endings",0.651,0.879,1,-6.36,1,0.0331,0.0144,0.206,0.203,0.179,126.023,"spotify:track:5E6dbwD4F55zeAGSoG5sRG",396,4,"deepchill-out","Ambient"
"428",1521,"\Sunday-Klang Therapeuten Looking For Summer Remix\",0.655,0.54,3,-10.11,1,0.031,0.0178,0.86,0.0899,0.375,124.041,"spotify:track:3YcAw0Uc94mb7n8DHMFWRa",368,4,"deepchill-out","Ambient"
"429",1522,"Same-Original Mix",0.797,0.599,7,-7.443,1,0.0512,0.0293,0.927,0.0899,0.513,119.99,"spotify:track:3TehulXHvsi3L2cJZV9wpW",448,4,"deepchill-out","Ambient"
"430",1523,"Sirens-Mollono.Bass Remix",0.836,0.575,0,-8.584,1,0.0693,0.000425,0.891,0.0877,0.896,126.012,"spotify:track:4aQKtoGs97E1juXc6SPWAd",465,4,"deepchill-out","Ambient"
"431",1524,"Oxas",0.756,0.591,2,-8.749,0,0.03,0.0276,0.391,0.0947,0.481,125.003,"spotify:track:3Zg6kO3S4FQ0jMfTIgHzyl",301,4,"deepchill-out","Ambient"
"432",1525,"Dizzy",0.811,0.51,9,-6.474,0,0.0424,0.0197,0.072,0.054,0.641,125.035,"spotify:track:7qBNJBQJJjQjYFZlP3IPhK",260,4,"deepchill-out","Ambient"
"433",1526,"Wild Child",0.694,0.898,7,-1.69,0,0.0376,0.00921,0.779,0.615,0.491,127.025,"spotify:track:1or8ahboNauRa9Ds9fskco",274,4,"deepchill-out","Ambient"
"434",1527,"Wayfaring Stranger-A KA AK A&Thalstroem Remix",0.78,0.516,0,-7.132,1,0.0391,0.0231,0.744,0.0936,0.542,123.999,"spotify:track:2kF6TqpjSdNStQYzhxAk7A",393,4,"deepchill-out","Ambient"
"435",1528,"Rather Be(feat.Jess Glynne)-The Magician Remix",0.807,0.731,1,-6.871,0,0.0432,0.0154,0.0775,0.0974,0.555,121.018,"spotify:track:54ONgeVMiuy3xCioWgG823",274,4,"deepchill-out","Ambient"
"436",1529,"Riptide-Flic Flac Edit",0.708,0.667,8,-7.934,1,0.0418,0.253,0.000692,0.0878,0.634,115.987,"spotify:track:0EIx6dF3YbZAhddKmsN8Q3",339,4,"deepchill-out","Ambient"
"437",1530,"Heart Girls(Original Mix)",0.792,0.7,7,-12.157,0,0.0453,0.0934,0.845,0.0981,0.683,121.01,"spotify:track:22OXdbTHyxrDQEFJ3vbt97",448,4,"deepchill-out","Ambient"
"438",1531,"If UGot It-Radio Edit",0.738,0.723,11,-8.757,0,0.0672,0.00315,0.00418,0.145,0.377,122.035,"spotify:track:4hO2eDEaz4hUTLvN4LN8DQ",202,4,"deepchill-out","Ambient"
"439",1532,"Coastal Cat",0.792,0.47,9,-9.76,0,0.0705,0.00334,0.893,0.0752,0.133,118.986,"spotify:track:0kGpGoT4SLZFIpZbWkEmCL",292,4,"deepchill-out","Ambient"
"440",1533,"Seve",0.763,0.769,5,-6.324,1,0.0412,0.157,0.41,0.0841,0.538,121.036,"spotify:track:3J2yOTRRhEsiOWCY6RuU2K",243,4,"deepchill-out","Ambient"
"441",1534,"High You Are-Branchez Remix",0.69,0.857,10,-5.613,1,0.0405,0.0557,0.11,0.0341,0.409,136.99,"spotify:track:7xtDbIcvKaFDRnS02wM1wr",213,4,"deepchill-out","Ambient"
"442",1535,"Holdin On",0.43,0.436,8,-4.816,1,0.119,0.17,0,0.128,0.217,90.053,"spotify:track:11dY5PQYfiu6ckkfcOX1AR",154,4,"deepchill-out","Ambient"
"443",1536,"Not Coming Down-Tchami Remix",0.708,0.898,11,-3.342,1,0.0587,0.00131,0.0339,0.376,0.499,125.051,"spotify:track:3h2KP95cNxY6nkOoAll7td",376,4,"deepchill-out","Ambient"
"444",1537,"Lie Down In Darkness-Arno Cost Remix",0.549,0.721,2,-7.639,1,0.0374,0.00517,0.906,0.105,0.132,125.986,"spotify:track:27y5msYfvF1MQhOwpo3zUh",438,4,"deepchill-out","Ambient"
"445",1538,"How Did IGet Here",0.706,0.577,0,-6.226,0,0.0299,0.39,0.692,0.407,0.366,96.056,"spotify:track:5MioM7cyUToVQN7zcIMVxi",131,4,"deepchill-out","Ambient"
"446",1539,"Sun Models(feat.Madelyn Grant)",0.529,0.601,8,-5.847,0,0.116,0.0455,0.564,0.0959,0.458,119.857,"spotify:track:3XoChkqo7Pi8UPEY8aMP5R",160,4,"deepchill-out","Ambient"
"447",1540,"C OO L-Radio Edit",0.735,0.759,1,-6.914,0,0.0449,0.0242,0.185,0.0966,0.77,109.982,"spotify:track:4L0HMiE70JyFSfOsnoHGbj",214,4,"deepchill-out","Ambient"
"448",1541,"Look Right Through-M KVocal Edit",0.834,0.819,0,-7.989,0,0.0841,0.00212,0.00306,0.279,0.513,119.99,"spotify:track:25o4IPNVY0bHGzLIs5Gs8b",148,4,"deepchill-out","Ambient"
"449",1542,"Melt",0.484,0.48,9,-9.146,0,0.358,0.133,9.58e-05,0.0909,0.459,112.004,"spotify:track:1RgGyMLVeENUjdo3uUNH1X",261,3,"deepchill-out","Ambient"
"450",1543,"Warm Water-Snakehips Remix",0.511,0.678,4,-6.858,0,0.869,0.241,0,0.0948,0.405,212.137,"spotify:track:63Ly2sEzloc9s0yAXlMi6r",253,4,"deepchill-out","Ambient"
"451",1544,"A Stranger Love-R AC Remix",0.584,0.896,5,-6.913,1,0.0326,0.209,0.931,0.0675,0.745,119.98,"spotify:track:2W9jzo38cSl9tMurNlfzSi",316,4,"deepchill-out","Ambient"
"452",1545,"She Moves",0.831,0.494,7,-7.847,1,0.0806,0.303,0.000686,0.0864,0.614,116.962,"spotify:track:3deGe8vl0TQSV3f71FyjA9",198,4,"deepchill-out","Ambient"
"453",1546,"Waves-Robin Schulz Radio Edit",0.829,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,"spotify:track:5Sf3GyLEAzJXxZ5mbCPXTu",208,4,"deepchill-out","Ambient"
"454",1547,"One Day/Reckoning Song(Wankelmut Remix)[Radio Edit]",0.821,0.676,3,-6.366,0,0.0547,0.187,1e-04,0.0927,0.559,119.012,"spotify:track:6hFYIJDwADard4Z8dvlpzp",212,4,"deepchill-out","Ambient"
"455",1548,"Prayerin C-Robin Schulz Radio Edit",0.76,0.886,9,-5.356,0,0.0258,0.0219,7.43e-06,0.623,0.78,123.002,"spotify:track:5fnA9mkIfScSqHIpeDyvck",189,4,"deepchill-out","Ambient"
"456",1549,"Stay High-Habits Remix",0.736,0.68,4,-7.036,0,0.0361,0.00101,0.897,0.0922,0.0802,120.995,"spotify:track:4J8WVHRtXM6SMgsF7qohXy",258,4,"deepchill-out","Ambient"
"457",1550,"Tell Me",0.816,0.512,0,-11.276,0,0.0488,0.033,0.0752,0.0983,0.659,126.974,"spotify:track:6zq8kKaL9nngzCqSWb0fpK",213,4,"deepchill-out","Ambient"
"458",1551,"Wildlife",0.851,0.275,9,-10.526,0,0.0386,0.0965,0.566,0.0679,0.047,124.997,"spotify:track:2jfdHndB8merHoXY8ygvle",351,4,"deepchill-out","Ambient"
"459",1552,"Shine(feat.Freddy Verano&Linying)",0.717,0.76,0,-5.846,0,0.0456,0.171,0.156,0.123,0.326,124.073,"spotify:track:3mPlFzJcIzeWqTDW1ERKvc",189,4,"deepchill-out","Ambient"
"460",1553,"New Orleans-Sam Feldt Remix",0.822,0.437,4,-5.801,1,0.0427,0.00313,0.0579,0.0807,0.356,125.996,"spotify:track:6syOCjfVX4ehlIthgYKBee",304,4,"deepchill-out","Ambient"
"461",1554,"Bloesem-Original Mix",0.811,0.696,2,-8.2,1,0.0583,0.0478,0.0251,0.176,0.558,114.998,"spotify:track:6nDceJUZhllwAq375AX4Lc",333,4,"deepchill-out","Ambient"
"462",1555,"Mountain Top-Radio Edit",0.724,0.826,6,-7.822,0,0.0535,0.00552,0.646,0.0779,0.841,122.016,"spotify:track:36zwzBjyHcN4iTfip5LzJe",176,4,"deepchill-out","Ambient"
"463",1556,"Five Hours(Don\t Hold Me Back)-Radio Edit",0.829,0.944,5,-1.853,0,0.0825,0.0224,0.117,0.435,0.422,127.985,"spotify:track:6xlIXf33A98QyIE0cOskrG",152,4,"deepchill-out","Ambient"
"464",1557,"Your Soul",0.487,0.68,7,-8.497,0,0.0408,0.000599,0.0339,0.144,0.0752,94.46,"spotify:track:5hzYEPlHm5nHEGCvQJg6QG",324,3,"deepchill-out","Ambient"
"465",1558,"Games",0.714,0.701,9,-5.577,0,0.0455,0.0547,0.00525,0.249,0.659,122.491,"spotify:track:1dSmZY2uLTeVfQxqYCsUEd",225,4,"deepchill-out","Ambient"
"466",1559,"Paper Aeroplane-Original Mix",0.787,0.876,11,-10.7,1,0.035,0.239,0.648,0.0592,0.462,124.012,"spotify:track:5qpfEDmweLGoR6Ogh4QTpl",438,4,"deepchill-out","Ambient"
"467",1560,"White Noise",0.701,0.884,10,-7.338,0,0.0546,0.00537,0.0011,0.402,0.831,120.002,"spotify:track:7mMaJKkvMKUB4KPtWjMQ8D",340,4,"deepchill-out","Ambient"
"468",1561,"Classic(feat.P OW ER S)",0.63,0.942,2,-3.195,1,0.0485,0.00474,0.000744,0.326,0.543,101.996,"spotify:track:42UaTVeWaNaME7ttu61ykG",248,4,"deepchill-out","Ambient"
"469",1562,"Fast Track+Never Be Alone-Original Mix+A Cappella",0.699,0.709,9,-10.328,0,0.0412,0.000493,0.699,0.139,0.3,129.965,"spotify:track:71yAkqbsi42zgWCLaGxzKA",380,4,"deepchill-out","Ambient"
"470",1563,"You Are My Summer",0.659,0.562,0,-9.2,1,0.0623,0.0116,0.866,0.111,0.374,128.004,"spotify:track:6a9MKm9Q03tVUjj0AeeqCx",256,4,"deepchill-out","Ambient"
"471",1564,"You Are My Pride-Radio Mix",0.65,0.789,7,-3.649,1,0.147,0.412,0.0024,0.18,0.323,122.072,"spotify:track:40LVW7JhnBLm2G7BQtCf78",192,4,"deepchill-out","Ambient"
"472",1565,"Keep On Waiting",0.812,0.488,3,-7.98,0,0.0324,0.296,0.104,0.0819,0.279,124.998,"spotify:track:0E0lOE7phf2lmNOTi95MpZ",265,4,"deepchill-out","Ambient"
"473",1566,"The Act-Radio Edit",0.698,0.889,4,-6.822,1,0.0345,0.0145,0.929,0.0626,0.471,121.999,"spotify:track:4NrIna65Km56H7JeVEEvXF",196,4,"deepchill-out","Ambient"
"474",1567,"All We Need(feat.Shy Girls)",0.644,0.848,4,-4.952,0,0.0511,0.00416,0.0168,0.0629,0.283,99.989,"spotify:track:5jnp8E61wcoF6qIEtDHQnJ",211,4,"deepchill-out","Ambient"
"475",1568,"Sun Goes Down(feat.Jasmine Thompson)-Radio Mix",0.548,0.723,6,-6.002,1,0.0375,0.0969,1.28e-05,0.337,0.499,125.088,"spotify:track:4zLBcDtvYNVtF9fnG6lme3",179,4,"deepchill-out","Ambient"
"476",1569,"Rather Be(feat.Jess Glynne)-Robin Schulz Edit",0.77,0.866,4,-5.226,1,0.0406,0.0219,0.491,0.506,0.406,125.029,"spotify:track:7g8WkymC8xQ4vb8IpIoJh3",192,4,"deepchill-out","Ambient"
"477",1570,"A Sky Fullof Stars-Robin Schulz Edit",0.638,0.847,6,-5.648,1,0.0338,0.00405,0.0419,0.4,0.333,123.042,"spotify:track:57gkpm9dZdFfp1xoBvcZTx",195,4,"deepchill-out","Ambient"
"478",1571,"Fade Out Lines",0.855,0.693,8,-5.662,0,0.0308,0.0165,0.0794,0.118,0.687,119.004,"spotify:track:6febOqAU3geUMwcoPMtYY3",276,4,"deepchill-out","Ambient"
"479",1572,"On Trees And Birds And Fire-Sam Feldt&Bloombox Remix Edit",0.68,0.654,10,-6.062,1,0.0508,0.193,0.000128,0.274,0.309,117.054,"spotify:track:7M2MhDx4Zzkb6I9fI7mNtQ",177,4,"deepchill-out","Ambient"
"480",1573,"Changing-Klingande Remix",0.65,0.621,2,-6.348,1,0.0438,0.22,0.00572,0.111,0.363,126.006,"spotify:track:4sS0VYIHgM9xkGLmKyZWET",359,4,"deepchill-out","Ambient"
"481",1574,"No Restforthe Wicked-Joris Voorn Remix",0.69,0.478,11,-7.688,0,0.0334,0.00179,0.319,0.383,0.205,122.004,"spotify:track:4F9FCeqh9sqCxb6y14yc6h",366,4,"deepchill-out","Ambient"
"482",1575,"Champion Sound-Alt.Version",0.679,0.729,9,-6.434,0,0.112,0.021,6.28e-06,0.197,0.624,122.014,"spotify:track:1Tymc486DwkvvuFrHkmQqs",205,4,"deepchill-out","Ambient"
"483",1576,"Dropthe Game",0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957,"spotify:track:4KtrE35pTuqwNc22QP58RT",221,4,"deepchill-out","Ambient"
"484",1577,"Sleepless",0.53,0.688,9,-7.482,0,0.169,0.0335,4.91e-05,0.0886,0.389,175.13,"spotify:track:7ImGFwpCuTLxsK9QvfMwcX",209,4,"deepchill-out","Ambient"
"485",1578,"Insane",0.348,0.536,5,-8.257,0,0.0454,0.0505,5.97e-05,0.121,0.0479,188.069,"spotify:track:4EJ0GYt1PBJTnw2TEfBqhH",213,4,"deepchill-out","Ambient"
"486",1579,"Gold-Thomas Jack Radio Edit",0.758,0.51,1,-10.645,1,0.0393,0.165,0.0755,0.272,0.27,102.992,"spotify:track:6eWsgrQLZhLqy5VfGB9iFs",196,4,"deepchill-out","Ambient"
"487",1580,"Journey-Radio Mix",0.502,0.437,0,-17.997,1,0.0482,0.318,0.106,0.0916,0.407,123.913,"spotify:track:66MrwENuBlVccH7t848vjD",236,4,"deepchill-out","Ambient"
"488",1581,"Caje[feat.Narra]-Orginal Version",0.708,0.735,10,-9.656,0,0.0604,0.0163,0.61,0.0993,0.72,122.959,"spotify:track:3zGB8rE7Guy8R1FJ1csX95",439,4,"deepchill-out","Ambient"
"489",1582,"Never Know Me-Radio Mix",0.69,0.748,0,-7.029,0,0.0411,0.000489,0.486,0.112,0.308,122.006,"spotify:track:4P6HtkniS3Tj0Pv6HfTM2w",198,4,"deepchill-out","Ambient"
"490",1583,"Say My Name-Emancipator Remix",0.686,0.484,6,-11.554,0,0.0364,0.0133,0.747,0.127,0.172,110.009,"spotify:track:0SjrTwCndfU0L3urwvrGhE",297,4,"deepchill-out","Ambient"
"491",1584,"Stay-Original Mix",0.867,0.707,0,-8.286,1,0.0434,0.0293,0.621,0.0803,0.247,114.949,"spotify:track:6AzWglL79qHCBNEz4aHVmT",375,4,"deepchill-out","Ambient"
"492",1585,"Peace-Whyman Remix",0.724,0.53,3,-8.939,0,0.0382,0.00184,0.592,0.0793,0.549,125.995,"spotify:track:4w4LmwTYpRzce1YoKM1Kc7",367,4,"deepchill-out","Ambient"
"493",1586,"Back Home-Radio Edit",0.606,0.759,6,-5.083,0,0.033,0.0203,3.74e-05,0.156,0.25,123.98,"spotify:track:22jRrJwhkCqNS4RbaJSRGD",192,4,"deepchill-out","Ambient"
"494",1587,"Eagle Eyes",0.75,0.663,4,-7.759,0,0.0313,0.114,0.00496,0.0993,0.426,125.979,"spotify:track:73GUXEwP5upYvnMrr96bdQ",195,4,"deepchill-out","Ambient"
"495",1588,"Habitsof My Heart-E PVersion",0.392,0.498,9,-7.63,0,0.117,0.665,0.000118,0.34,0.59,72.048,"spotify:track:0elXIl26ZrovBULLTrEGK6",210,4,"deepchill-out","Ambient"
"496",1589,"Hunger",0.466,0.454,5,-11.629,0,0.102,0.693,0.00966,0.109,0.229,170.071,"spotify:track:1M1NqYLa4Jdy9JOGe9xUcc",192,4,"deepchill-out","Ambient"
"497",1590,"Schöner Moment-Pretty Pink Radio Mix",0.807,0.533,9,-8.789,1,0.0444,0.00721,0.00183,0.0503,0.178,121.998,"spotify:track:5Q7asgs4CIV6FbNx8eNbBb",214,4,"deepchill-out","Ambient"
"498",1591,"Say My Name(feat.Zyra)",0.749,0.745,6,-7.367,0,0.0479,0.0041,0.395,0.0748,0.347,115.048,"spotify:track:1LeItUMezKA1HdCHxYICed",262,4,"deepchill-out","Ambient"
"499",1592,"Sometimes",0.825,0.576,9,-8.798,1,0.0397,0.173,0.00344,0.0826,0.327,123.019,"spotify:track:54He0PWWMsHxsXXx6Yl39D",204,4,"deepchill-out","Ambient"
"500",1593,"Something New",0.712,0.675,1,-7.221,0,0.0426,0.0706,0.00229,0.145,0.404,125.002,"spotify:track:0QjhfF1zVLwiJxCoXwu6pC",206,4,"deepchill-out","Ambient"
"501",1594,"Sirens(Slow Magic Remix)",0.444,0.753,9,-4.284,0,0.0581,0.0265,4.92e-05,0.0772,0.512,79.06,"spotify:track:7j4qtBZG94khkBtEa24Cjq",224,4,"deepchill-out","Ambient"
