"","X","Name","Danceability","Energy","Key","Loudness","Mode","Speechness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Uri","Duration_ms","time_signature","Genre","Overall_Genre"
"411",31778,"Watch Your Step",0.703,0.889,8,-8.129,1,0.0395,0.118,0.879,0.0777,0.891,113.023,"spotify:track:1b1XkbRXsntmN2yi3D9CVi",329,4,"jazzfusion","Jazz"
"412",31779,"My One And Only Love",0.351,0.209,10,-23.533,0,0.0361,0.819,0.914,0.102,0.448,159.504,"spotify:track:21WlpZiXLelHjdoMUhHfrm",216,4,"jazzfusion","Jazz"
"413",31780,"Impressions",0.505,0.574,2,-14.214,0,0.0564,0.714,0.118,0.922,0.785,155.226,"spotify:track:3jeoSwTLkUJhEdnQfbA1wR",306,4,"jazzfusion","Jazz"
"414",31781,"Mr.P.C.",0.475,0.541,5,-11.89,0,0.0749,0.466,1.24e-05,0.319,0.596,131.121,"spotify:track:5ytXSrCiSO8UWL4f6rAOJy",423,4,"jazzfusion","Jazz"
"415",31782,"Besame Mucho",0.553,0.3,10,-18.129,0,0.0356,0.909,0.852,0.116,0.843,110.472,"spotify:track:5XrW9XhQxmzloeYh00ajuO",391,3,"jazzfusion","Jazz"
"416",31783,"Dearly Beloved",0.469,0.403,7,-16.192,1,0.0407,0.771,0.577,0.131,0.892,76.38,"spotify:track:3ZBsbQOqGJWUpApbCXiQkU",291,4,"jazzfusion","Jazz"
"417",31784,"No Blues",0.628,0.245,0,-19.462,0,0.0424,0.866,0.0235,0.929,0.762,98.841,"spotify:track:0uKyRP4XKagOBpnhkUHqIS",779,4,"jazzfusion","Jazz"
"418",31785,"Milestones",0.553,0.546,9,-7.459,0,0.0341,0.442,0.000514,0.167,0.7,118.215,"spotify:track:1xicvSO4CJ2ymqYgpk7DFh",342,4,"jazzfusion","Jazz"
"419",31786,"Canine",0.674,0.759,6,-10.71,0,0.0769,0.309,0.319,0.479,0.728,104.01,"spotify:track:7hTEStQeSnn0TxlaRsJLzv",383,4,"jazzfusion","Jazz"
"420",31787,"Beautiful Love",0.572,0.553,7,-9.394,0,0.0368,0.628,0.0765,0.166,0.503,99.282,"spotify:track:134Tdp85JXJdkghi05y5AC",417,4,"jazzfusion","Jazz"
"421",31788,"Whenthe Lady Dances",0.683,0.553,8,-8.582,1,0.0521,0.487,0.0371,0.0699,0.543,128.822,"spotify:track:2qufS7ED8azJp2OknhBdB9",307,4,"jazzfusion","Jazz"
"422",31789,"Minor Blues",0.702,0.483,10,-9.467,0,0.0419,0.55,0.0116,0.0807,0.629,119.028,"spotify:track:3v8rQ9Cgj4lThO44u17eoY",395,4,"jazzfusion","Jazz"
"423",31790,"Bowlegged",0.728,0.334,4,-13.944,0,0.11,0.027,0.808,0.0746,0.618,93.45,"spotify:track:5DHZjCiuJnSnZAOH2ZVTHF",372,3,"jazzfusion","Jazz"
"424",31791,"The Worldof Fun",0.728,0.801,5,-4.39,1,0.0393,0.325,0.672,0.291,0.812,110.135,"spotify:track:6hTWHlZxC8VGRgJciT5OYW",522,4,"jazzfusion","Jazz"
"425",31792,"Salt Lick",0.417,0.641,1,-11.077,1,0.0527,0.35,0.626,0.201,0.593,145.723,"spotify:track:50g2Hr5TGWGzSWUCIKFmd0",584,4,"jazzfusion","Jazz"
"426",31793,"Distraction",0.651,0.636,2,-6.739,1,0.0491,0.13,0.851,0.397,0.786,109.908,"spotify:track:2Rq1acVg4aE3WVQaTo7dHM",400,4,"jazzfusion","Jazz"
"427",31794,"Berlin",0.365,0.745,5,-10.499,0,0.0586,0.0901,0.353,0.0689,0.489,127.229,"spotify:track:0V0Tw2LtEYEqWyJutYyf9c",545,3,"jazzfusion","Jazz"
"428",31795,"Takethis!",0.554,0.818,11,-7.108,0,0.0568,0.00606,0.85,0.0356,0.804,138.975,"spotify:track:0K1oPS1d3G18JJOzGyTiDG",392,4,"jazzfusion","Jazz"
"429",31796,"Cosmic Underground",0.609,0.751,7,-10.081,1,0.0339,0.588,0.909,0.353,0.638,115.025,"spotify:track:35vrAaOvThXxvHwpbwrmng",397,4,"jazzfusion","Jazz"
"430",31797,"Groovin\High",0.344,0.472,0,-16.371,0,0.0331,0.796,0.671,0.0731,0.885,143.732,"spotify:track:3Ct7wdx4Ht0c7ck0OeY5ub",380,4,"jazzfusion","Jazz"
"431",31798,"Evidence",0.663,0.477,0,-10.882,1,0.0301,0.75,0.847,0.145,0.717,91.962,"spotify:track:7BIQWfDNDrX5wPHMDYmlRW",340,4,"jazzfusion","Jazz"
"432",31799,"The Renaissance Man/Rebirth",0.558,0.785,9,-8.2,0,0.0361,0.145,0.887,0.119,0.707,138.028,"spotify:track:6rYY9SvAPaKl2mKKzfwRyp",405,4,"jazzfusion","Jazz"
"433",31800,"Notof This World",0.557,0.863,7,-8.752,1,0.0509,0.0899,0.91,0.157,0.801,129.887,"spotify:track:4sOuSMITxS7US1jjgghF5T",359,4,"jazzfusion","Jazz"
"434",31801,"James And Wes",0.485,0.399,0,-14.943,0,0.0706,0.836,0.144,0.109,0.712,172.959,"spotify:track:7A2eLpjNDhLh5xtu7QUIjE",491,4,"jazzfusion","Jazz"
"435",31802,"\Big P-Live\",0.524,0.577,9,-6.456,0,0.0711,0.798,0.0906,0.766,0.616,121.405,"spotify:track:6zEYfHjIw593sk0JgfAkVB",354,4,"jazzfusion","Jazz"
"436",31803,"Tune88",0.656,0.681,0,-6.037,1,0.0587,0.497,0.732,0.128,0.888,102.203,"spotify:track:5PhAUpFAoTNqA8bUt0aBlk",268,4,"jazzfusion","Jazz"
"437",31804,"Sun Down",0.713,0.205,2,-17.428,1,0.0435,0.836,0.456,0.0543,0.439,120.574,"spotify:track:0DA3S3aP5vYckDrnGHIyjH",363,4,"jazzfusion","Jazz"
"438",31805,"Songfor My Father",0.561,0.561,5,-12.54,0,0.0361,0.496,0.823,0.123,0.709,129.97,"spotify:track:1sBzFfeMbTnSZBVvHwi4Iv",318,4,"jazzfusion","Jazz"
"439",31806,"The Lesson",0.511,0.362,7,-17.08,0,0.0541,0.806,0.87,0.104,0.54,96.143,"spotify:track:7K2kv5hSuJPi61vYJeGKEO",355,3,"jazzfusion","Jazz"
"440",31807,"Whata Differencea Day Makes",0.579,0.423,0,-8.773,0,0.0291,0.567,0,0.0993,0.449,130.689,"spotify:track:6UHcUqkPi1ljQBToIHHSE4",222,4,"jazzfusion","Jazz"
"441",31808,"Sunnyside",0.594,0.703,2,-6.931,1,0.0354,0.0587,0.752,0.0727,0.589,77.861,"spotify:track:6Hvqg5pABQwLRuvF1NDY1x",449,4,"jazzfusion","Jazz"
"442",31809,"Maninthe Moon",0.689,0.422,0,-12.474,1,0.0304,0.112,0.85,0.121,0.821,95.732,"spotify:track:3fNAxXU8aP2tlJhBde1JU3",277,4,"jazzfusion","Jazz"
"443",31810,"Top Secret",0.708,0.693,11,-14.353,1,0.0564,0.122,0.85,0.0562,0.962,94.277,"spotify:track:43SFzqwVBJqfH7iwO6JYGc",370,4,"jazzfusion","Jazz"
"444",31811,"Matinee Idol-Remastered Version",0.612,0.795,0,-11.291,1,0.0359,0.213,0.934,0.0363,0.893,108.484,"spotify:track:2tFVlwStGdb5a5PHjcHRMt",312,4,"jazzfusion","Jazz"
"445",31812,"Jacket Town",0.72,0.551,0,-11.731,1,0.0277,0.131,0.0663,0.0537,0.622,123.324,"spotify:track:3M2hrMjK1f5fWh8PS7y70F",320,5,"jazzfusion","Jazz"
"446",31813,"Inevitable Outcome",0.442,0.738,0,-9.279,1,0.0439,0.738,0.589,0.0532,0.77,68.727,"spotify:track:1UXxzSvZjs7cK5QRIIen10",341,4,"jazzfusion","Jazz"
"447",31814,"Lady Bird",0.665,0.359,8,-15.518,1,0.0491,0.683,0.657,0.112,0.77,111.202,"spotify:track:1mnd8k1NXdHuO4IBW54XaK",284,4,"jazzfusion","Jazz"
"448",31815,"Elvisatthe Hop",0.54,0.591,10,-11.21,0,0.0663,0.112,0.465,0.0928,0.848,105.75,"spotify:track:7I1X60Ehn7mqxfl8EwKRHi",274,4,"jazzfusion","Jazz"
"449",31816,"Savanna",0.328,0.514,7,-11.474,0,0.0289,0.107,0.836,0.132,0.477,81.653,"spotify:track:2wb32vdACpWzUK5ui8Ff7N",428,4,"jazzfusion","Jazz"
"450",31817,"Seven Stars",0.428,0.28,11,-18.869,0,0.0298,0.459,0.0666,0.193,0.0728,97.197,"spotify:track:4h973VJiPKu6NAwPpQugcI",458,3,"jazzfusion","Jazz"
"451",31818,"4on6(Live)",0.605,0.667,9,-10.126,0,0.105,0.0892,0.467,0.7,0.649,94.018,"spotify:track:51uIMfjsnoSS1o1GWe2MFp",361,4,"jazzfusion","Jazz"
"452",31819,"Night And Day",0.507,0.497,5,-11.103,0,0.046,0.456,2.47e-06,0.039,0.683,107.804,"spotify:track:2fTcrEciDbXok2m1ET4dRC",405,4,"jazzfusion","Jazz"
"453",31820,"Bofat",0.42,0.731,7,-11.014,1,0.088,0.331,0.0725,0.108,0.528,138.034,"spotify:track:78AyV9cd6Dv3LOSSNv0iN3",515,4,"jazzfusion","Jazz"
"454",31821,"Mango Prom",0.53,0.505,11,-12.185,1,0.082,0.591,0.0214,0.0711,0.659,97.471,"spotify:track:32Ha1gZbJBJTff6UAeNjYW",408,4,"jazzfusion","Jazz"
"455",31822,"The Hong Kong Incident",0.541,0.781,0,-8.897,1,0.0324,0.00152,0.838,0.298,0.303,97.979,"spotify:track:0PsmB2ybqFRqr0EFHrpM8N",487,4,"jazzfusion","Jazz"
"456",31823,"Jammin\With Herbie",0.556,0.542,6,-12.202,1,0.0475,0.291,1.86e-05,0.341,0.749,102.166,"spotify:track:3HrejyCyqkwKjIYe1EEWeN",397,4,"jazzfusion","Jazz"
"457",31824,"Ornithology",0.408,0.704,7,-9.906,1,0.104,0.593,0.926,0.213,0.675,137.882,"spotify:track:7xaCekOvJQmS4HEM4zvyy1",481,4,"jazzfusion","Jazz"
"458",31825,"Groovin\High",0.438,0.491,8,-12.094,1,0.0553,0.816,0.723,0.071,0.72,199.995,"spotify:track:5wpt2Yh4XKMOduHCPK0K6y",313,4,"jazzfusion","Jazz"
"459",31826,"Can\t Get Right",0.568,0.734,8,-5.817,1,0.194,0.042,0.879,0.387,0.651,178.521,"spotify:track:6XL9JE1lnxOzpfibQPR5kR",255,5,"jazzfusion","Jazz"
"460",31827,"Freedomland",0.62,0.428,11,-17.642,1,0.0447,0.0364,0.285,0.138,0.654,124.109,"spotify:track:2ay7grAlYj9eJxc7TWscTF",372,4,"jazzfusion","Jazz"
"461",31828,"Tenacity",0.59,0.574,8,-9.968,1,0.0328,0.528,0.0795,0.331,0.438,115.631,"spotify:track:5Mbq4Zs09zcjrAPyvxPbKh",369,4,"jazzfusion","Jazz"
"462",31829,"Why Is It",0.741,0.627,7,-9.903,1,0.0407,0.364,0.55,0.308,0.876,127.082,"spotify:track:0dH5mw3INJucAGjarVzjhT",306,4,"jazzfusion","Jazz"
"463",31830,"Minor Blues",0.389,0.493,3,-12.324,0,0.039,0.574,0.661,0.101,0.605,156.243,"spotify:track:7btfNlGGzQYLE13vUUChUt",354,4,"jazzfusion","Jazz"
"464",31831,"Midnight Voyage",0.56,0.34,0,-12.494,0,0.0329,0.799,0.664,0.151,0.401,124.874,"spotify:track:7ikwLVZpX4ctQctMMLleKb",437,4,"jazzfusion","Jazz"
"465",31832,"Giant Steps",0.434,0.458,0,-11.457,0,0.0479,0.261,0.00869,0.173,0.547,146.768,"spotify:track:6QvVTzCv70hwn4XyRnobGi",287,4,"jazzfusion","Jazz"
"466",31833,"Falling Grace",0.336,0.433,7,-17.14,0,0.0395,0.936,0.62,0.826,0.438,115.087,"spotify:track:50KEYQ50izKXKpTg7K8s7M",438,4,"jazzfusion","Jazz"
"467",31834,"Matrix",0.483,0.715,5,-8.135,0,0.0398,0.0546,0.74,0.082,0.594,95.384,"spotify:track:33RTA0FAxOv5u9oVgQjZoZ",456,3,"jazzfusion","Jazz"
"468",31835,"Questionand Answer",0.331,0.257,0,-21.568,1,0.0461,0.658,0.894,0.0764,0.485,73.289,"spotify:track:62UajelFnksefinNjbL9PY",425,3,"jazzfusion","Jazz"
"469",31836,"Ornithology",0.475,0.689,9,-9.351,0,0.054,0.532,0.00427,0.969,0.823,117.407,"spotify:track:6A1mh31895sUIYEpOfeqC3",282,4,"jazzfusion","Jazz"
"470",31837,"Protocol",0.622,0.685,11,-12.164,1,0.0395,0.111,0.772,0.0494,0.671,130.533,"spotify:track:14gn7A104iVmz9xVprLR2p",226,4,"jazzfusion","Jazz"
"471",31838,"Fouron Six",0.342,0.434,7,-17.216,0,0.0355,0.838,0.923,0.128,0.783,125.266,"spotify:track:2WzZx14cliXivOzVhIIiFu",362,4,"jazzfusion","Jazz"
"472",31839,"Extraction",0.595,0.82,2,-7.913,0,0.0865,0.417,0.502,0.13,0.622,137.17,"spotify:track:00xDcOBS1NwrxZlh3XfVr6",373,4,"jazzfusion","Jazz"
"473",31840,"26-2",0.576,0.32,5,-16.74,1,0.0338,0.511,3.69e-05,0.253,0.466,97.637,"spotify:track:3m88YPqvxIj4VV0JJKR5FZ",373,4,"jazzfusion","Jazz"
"474",31841,"Someday My Prince Will Come",0.415,0.136,7,-21.205,0,0.0515,0.97,0.812,0.116,0.435,186.167,"spotify:track:5musrAw7qF2DwkLtLA4n1j",296,3,"jazzfusion","Jazz"
"475",31842,"Autumn Leaves",0.637,0.247,7,-16.553,0,0.0393,0.951,0.799,0.0807,0.584,103.006,"spotify:track:7JtcCde09fsajDNHmPFrX7",360,4,"jazzfusion","Jazz"
"476",31843,"What Is This Thing Called Love",0.545,0.239,0,-17.811,1,0.044,0.901,0.757,0.0565,0.612,119.894,"spotify:track:1ZaytyFQnDuAvGxglzlxfa",276,4,"jazzfusion","Jazz"
"477",31844,"Witch Craft",0.652,0.132,0,-19.527,1,0.0532,0.965,0.891,0.126,0.498,91.383,"spotify:track:5c8oYApmLXrs4Ef4U32ldy",277,4,"jazzfusion","Jazz"
"478",31845,"The Night Has AThousand Eyes",0.542,0.378,2,-14.487,1,0.036,0.717,0.00347,0.083,0.383,112.017,"spotify:track:5rVVbOL9bl2RmAh9aNqPp8",411,4,"jazzfusion","Jazz"
"479",31846,"Satellite",0.473,0.425,2,-13.029,1,0.0546,0.548,0.000134,0.126,0.359,125.523,"spotify:track:3aEshDcbhyoOtsxbP0RYoQ",351,5,"jazzfusion","Jazz"
"480",31847,"London",0.644,0.761,6,-6.808,0,0.0506,0.273,0.777,0.0522,0.616,132.054,"spotify:track:2NtMPGZkpkpTDTfCwvGeQP",406,4,"jazzfusion","Jazz"
"481",31848,"Travel Bug",0.701,0.461,10,-8.263,0,0.0982,0.0218,0.898,0.124,0.619,149.911,"spotify:track:4mC6z4SOop8KgDZBYbOizp",427,4,"jazzfusion","Jazz"
"482",31849,"Tricotism",0.536,0.508,8,-9.795,1,0.0376,0.593,6.07e-06,0.327,0.722,116.473,"spotify:track:3P21IovSRVKt7e0zUAePWF",346,4,"jazzfusion","Jazz"
"483",31850,"Waltz New",0.421,0.196,0,-22.032,0,0.0365,0.911,0.857,0.0938,0.466,80.771,"spotify:track:11bnkDOPMHStwQBCoKJMSm",434,4,"jazzfusion","Jazz"
"484",31851,"Killer Joe",0.532,0.369,5,-10.255,1,0.0407,0.793,0.00609,0.0819,0.236,120.192,"spotify:track:0aEcArQsqTpErHdixEVaHj",413,4,"jazzfusion","Jazz"
"485",31852,"But Not For Me",0.343,0.391,8,-13.759,1,0.0394,0.535,0.00357,0.312,0.572,198.707,"spotify:track:0nPe2JSoIX41p3XC7dHOfX",581,4,"jazzfusion","Jazz"
"486",31853,"Moment\s Notice",0.534,0.504,3,-9.662,1,0.0383,0.838,0.194,0.379,0.81,123.17,"spotify:track:1HSDjqo7BNp0YDiJpYtbYu",549,4,"jazzfusion","Jazz"
"487",31854,"Conception I",0.535,0.346,9,-17.501,1,0.049,0.97,0.935,0.106,0.852,119.172,"spotify:track:7ajg923j43Y0sQlybFNiGt",319,4,"jazzfusion","Jazz"
"488",31855,"Opus De Funk(Remastered)",0.486,0.371,3,-16.43,1,0.0326,0.961,0.946,0.159,0.752,102.959,"spotify:track:4I2gyvXRYp55edYYVmxboS",210,4,"jazzfusion","Jazz"
"489",31856,"Pent-Up House",0.563,0.222,7,-13.002,1,0.0815,0.282,0.744,0.0473,0.654,127.779,"spotify:track:0gITUZKrOzQy6O6NJdUlHm",157,3,"jazzfusion","Jazz"
"490",31857,"Joy Spring",0.665,0.329,5,-12.529,0,0.0601,0.712,0.775,0.108,0.715,81.645,"spotify:track:6hh4aPNeuGDjOFnKaM5h7W",410,4,"jazzfusion","Jazz"
"491",31858,"Ii B.S.",0.438,0.442,0,-14.23,1,0.0496,0.7,0.481,0.18,0.69,106.801,"spotify:track:1cCJmSr9igjLpoVeUaIyt2",287,4,"jazzfusion","Jazz"
"492",31859,"Lazy Bird",0.528,0.542,3,-9.372,1,0.0477,0.763,0.00676,0.0546,0.652,125.467,"spotify:track:0V3K5h6d8Epqg4k60O1IBB",427,4,"jazzfusion","Jazz"
"493",31860,"Teenie\s Blues",0.586,0.384,5,-11.347,0,0.0384,0.81,0.142,0.0944,0.454,135.014,"spotify:track:13eIO0N4xx8LpQVeJRfs6S",394,4,"jazzfusion","Jazz"
"494",31861,"You Got Me",0.735,0.443,11,-8.09,0,0.28,0.162,0,0.188,0.757,81.04,"spotify:track:1ANOv63SRuUpI9w347Mgg7",259,4,"jazzfusion","Jazz"
"495",31862,"Ain\t Nothing Changed",0.755,0.671,8,-8.066,1,0.165,0.563,0.0583,0.116,0.145,90.01,"spotify:track:1AgHGlBuqfdtgqXh3k9j1b",194,4,"jazzfusion","Jazz"
"496",31863,"Dapper",0.753,0.594,1,-9.486,0,0.0816,0.0711,0,0.391,0.562,112.568,"spotify:track:3seHx466iTcUmWE9dOVB3v",193,4,"jazzfusion","Jazz"
"497",31864,"Runnin\",0.756,0.781,10,-8.197,0,0.167,0.0301,0.00216,0.323,0.841,94.118,"spotify:track:5f1RQ9Xq2iS2JUx9eowJov",296,4,"jazzfusion","Jazz"
"498",31865,"untitled0606.30.2014.",0.68,0.556,4,-11.325,0,0.04,0.0951,5.37e-06,0.22,0.62,88.938,"spotify:track:3cmW5eArAwzxsOsSaHBC8j",208,4,"jazzfusion","Jazz"
"499",31866,"Love",0.89,0.644,10,-10.554,0,0.3,0.409,8.67e-05,0.101,0.923,91.977,"spotify:track:0CPnwugq0UbmaT19wAbhk8",272,4,"jazzfusion","Jazz"
"500",31867,"What They Do",0.893,0.405,0,-10.832,1,0.193,0.419,0.000208,0.0836,0.643,92.71,"spotify:track:6xBQuc4bEVydY0ALQ9maP4",357,4,"jazzfusion","Jazz"
"501",31868,"untitled0305.28.2013.",0.829,0.545,1,-12.464,1,0.233,0.581,0,0.15,0.549,104.023,"spotify:track:5RGmEJmkPghFXU8ZD1ZB7L",154,4,"jazzfusion","Jazz"
"502",31869,"Am IWrong",0.729,0.799,11,-7.378,0,0.0779,0.0588,0.00218,0.0948,0.532,115.04,"spotify:track:7gZzWI6yC0Wb8xLcNYoYIg",253,4,"jazzfusion","Jazz"
"503",31870,"Tierney Terrace",0.629,0.584,7,-9.772,1,0.345,0.0956,0.00139,0.0579,0.243,122.929,"spotify:track:4sYZda8GGnZM4n6dwCSeIW",197,5,"jazzfusion","Jazz"
"504",31871,"93\Til Infinity",0.59,0.672,1,-11.792,1,0.412,0.125,1.04e-06,0.147,0.688,206.247,"spotify:track:0PV1TFUMTBrDETzW6KQulB",286,4,"jazzfusion","Jazz"
"505",31872,"Step To My Girl",0.69,0.672,10,-9.38,0,0.382,0.0395,1.71e-06,0.802,0.736,96.332,"spotify:track:2eNSieyqDoZMa3yOSagR4q",248,4,"jazzfusion","Jazz"
"506",31873,"Waves",0.591,0.892,8,-6.114,0,0.293,0.0944,0,0.113,0.712,89.849,"spotify:track:1fb6b2Mas9q2mWxJazzeRI",213,4,"jazzfusion","Jazz"
"507",31874,"Poe Mans Dreams(His Vice)",0.736,0.892,1,-5.217,1,0.28,0.619,1.14e-06,0.111,0.597,88.124,"spotify:track:2NxIp9jbmsnaIiAExWOEo0",261,4,"jazzfusion","Jazz"
"508",31875,"Move",0.736,0.572,11,-6.56,0,0.284,0.0161,0,0.652,0.782,84.007,"spotify:track:5XiLyRyqmp2CcBZJoVPPnh",197,4,"jazzfusion","Jazz"
"509",31876,"Stateof Grace(feat.Abby Dobson)",0.552,0.98,1,-3.617,0,0.293,0.0702,0,0.332,0.45,130.054,"spotify:track:6y6U6KhF3LfZMQgSinQAKd",354,4,"jazzfusion","Jazz"
"510",31877,"untitled0809.06.2014.",0.845,0.527,11,-9.572,0,0.204,0.245,1.89e-06,0.139,0.67,119.991,"spotify:track:1OChTe0OBYR1OQSFIdoWq9",235,4,"jazzfusion","Jazz"
"511",31878,"Soonthe New Day(feat.Norah Jones)",0.754,0.615,7,-8.344,1,0.169,0.124,0,0.181,0.503,83.663,"spotify:track:5bew0ChUvFOO6oPp2vsKNP",244,4,"jazzfusion","Jazz"
"512",31879,"Like Me(feat.B JThe Chicago Kid)",0.731,0.71,0,-4.997,0,0.29,0.534,0,0.112,0.757,90.892,"spotify:track:7c5EpKbPpL86QVaP8yla8e",266,4,"jazzfusion","Jazz"
"513",31880,"Loungin\",0.716,0.58,10,-12.747,0,0.239,0.0694,6.71e-06,0.906,0.707,99.077,"spotify:track:1VzhfMEGIIkn5hFITMJzW1",279,4,"jazzfusion","Jazz"
"514",31881,"Polaroids",0.763,0.822,10,-5.992,0,0.126,0.303,0,0.0989,0.532,120.998,"spotify:track:2a9X2Dlj0MJHEjaZwy3n2b",277,4,"jazzfusion","Jazz"
"515",31882,"Gettin\Old",0.761,0.691,9,-9.689,0,0.172,0.351,5.76e-05,0.174,0.78,86.99,"spotify:track:3ot1LleKD4UcGmGUkh0Fjy",246,4,"jazzfusion","Jazz"
"516",31883,"These Walls",0.752,0.489,1,-5.233,1,0.137,0.11,3.57e-06,0.202,0.373,108.005,"spotify:track:7uWVT3UkCAZyANvv0bdyQn",300,4,"jazzfusion","Jazz"
"517",31884,"Good Lovin",0.6,0.748,0,-5.614,1,0.253,0.275,1.24e-06,0.192,0.58,83.636,"spotify:track:0FHViM52Ufsps9a0SAjGUc",223,4,"jazzfusion","Jazz"
"518",31885,"Breakdown",0.413,0.635,1,-7.256,1,0.255,0.0185,0.0878,0.0986,0.498,165.827,"spotify:track:6rXyVLn4C0GjkRQSTcSHPh",285,1,"jazzfusion","Jazz"
"519",31886,"A Light In The Addict(feat.Party Suppliesand Black Atlass)",0.401,0.429,1,-7.92,1,0.0491,0.204,0.0912,0.184,0.173,80.452,"spotify:track:5GisqerxbZF3muext15vM4",356,4,"jazzfusion","Jazz"
"520",31887,"Get Away",0.757,0.485,9,-12.309,1,0.0648,0.402,0.619,0.193,0.372,110.371,"spotify:track:10SUWedx0zohs8M3OJpnA7",148,4,"jazzfusion","Jazz"
"521",31888,"Roomin Here",0.643,0.894,6,-4.765,0,0.374,0.269,4.73e-06,0.257,0.459,86.985,"spotify:track:0Tovb9LxiQIyKxInGFw3IT",239,4,"jazzfusion","Jazz"
"522",31889,"For Da Love Of Da Game",0.764,0.741,5,-6.104,0,0.309,0.464,0,0.463,0.612,92.936,"spotify:track:24E3QYm8pN5vVuJMbQjJpf",227,4,"jazzfusion","Jazz"
"523",31890,"Cantaloop(Flip Fantasia)",0.851,0.651,5,-11.515,0,0.0601,0.109,1.2e-05,0.124,0.942,115.992,"spotify:track:06DSI8L6IT8SizCw3JLckz",279,4,"jazzfusion","Jazz"
"524",31891,"Bluebird",0.78,0.797,9,-5.964,0,0.307,0.129,0,0.0929,0.648,86.235,"spotify:track:1MvH3FdvO17S2eQ4IeNRCo",220,4,"jazzfusion","Jazz"
"525",31892,"Whyiii Love The Moon.",0.706,0.483,1,-7.929,1,0.0393,0.547,1.94e-06,0.136,0.663,92.002,"spotify:track:2x5Frs6ts14U4MSLrQQlXg",331,4,"jazzfusion","Jazz"
"526",31893,"Jungle",0.69,0.235,7,-8.651,1,0.0541,0.618,0.000144,0.107,0.378,99.906,"spotify:track:7cTrekacPXjNTQuEJGN4Ee",320,4,"jazzfusion","Jazz"
"527",31894,"F UC KI NG YO UN G/P ER FE CT",0.233,0.705,5,-6.928,1,0.0928,0.0319,6.52e-05,0.185,0.352,74.102,"spotify:track:46CA1H0T1r7u5lDUtVveAh",401,4,"jazzfusion","Jazz"
"528",31895,"So Lost-Rebel Kleff Remix",0.815,0.559,1,-6.352,0,0.303,0.389,0,0.0842,0.651,70.02,"spotify:track:0Bs91N72sMGfan0agtUZtu",200,4,"jazzfusion","Jazz"
"529",31896,"Let Me Ride Soul!!!!!",0.533,0.519,7,-13.12,1,0.0619,0.738,0.904,0.218,0.498,95.664,"spotify:track:0KvyxPJcQNG3d2Tg0LUgjI",145,4,"jazzfusion","Jazz"
"530",31897,"Acid Reign",0.801,0.616,1,-7.634,0,0.246,0.578,0.000999,0.128,0.211,84.578,"spotify:track:49eyMXpkqIU9PpO6qE1S0s",171,4,"jazzfusion","Jazz"
"531",31898,"So Far To Go",0.713,0.418,5,-5.63,0,0.0283,0.00283,0.0319,0.358,0.287,90.328,"spotify:track:3R8CATui5dGU42Ddbc2ixE",336,4,"jazzfusion","Jazz"
"532",31899,"Steppin\On My Rhyme(feat.Tienus)",0.728,0.613,5,-5.001,1,0.286,0.154,0,0.348,0.652,90.018,"spotify:track:5d1XqlMborBiMmqWZDqpuO",268,4,"jazzfusion","Jazz"
"533",31900,"Life Aheadof Me(feat.Rapsody)",0.524,0.696,1,-7.371,1,0.338,0.109,0,0.141,0.642,74.022,"spotify:track:5aSdiFVlVCPcajBqwbi9PU",261,3,"jazzfusion","Jazz"
"534",31901,"Dreamer",0.564,0.624,9,-7.905,1,0.289,0.124,0,0.225,0.705,171.857,"spotify:track:57thIlgEonznLhi5Ql0iqS",188,4,"jazzfusion","Jazz"
"535",31902,"The Train-Main Version-Explicit",0.722,0.858,1,-5.195,1,0.236,0.0656,0,0.302,0.777,104.675,"spotify:track:07pR6i9nh9twbSYzNOftnq",249,4,"jazzfusion","Jazz"
"536",31903,"Sweet Memories",0.737,0.808,7,-4.821,1,0.0983,0.114,0,0.587,0.363,90.996,"spotify:track:4DaVmAR4nXjwPMZAFYXIfU",229,4,"jazzfusion","Jazz"
"537",31904,"She Needs Me(Remix)",0.606,0.835,5,-6.107,1,0.265,0.417,1.11e-06,0.103,0.313,100.145,"spotify:track:64ljLB67HWSCrYhEuEGFgB",195,4,"jazzfusion","Jazz"
"538",31905,"Regulate",0.86,0.517,4,-13.076,0,0.241,0.311,3.97e-06,0.113,0.757,95.263,"spotify:track:5lxsN3BrIE8Vruyzhzm3H4",248,4,"jazzfusion","Jazz"
"539",31906,"Galactic Love",0.58,0.54,11,-6.677,1,0.35,0.556,0,0.202,0.585,83.348,"spotify:track:6l7mnrTeO2UQ8cqZjaJne8",147,3,"jazzfusion","Jazz"
"540",31907,"A Little Soul",0.724,0.616,10,-7.782,0,0.08,0.00978,0.887,0.288,0.711,181.543,"spotify:track:0Y97dC6xd7woak0IJMQyVs",341,4,"jazzfusion","Jazz"
"541",31908,"No Wheaties",0.65,0.661,1,-7.061,1,0.421,0.135,0,0.214,0.555,108.677,"spotify:track:1GncPpLSSOlV5D77d6j8Uv",188,5,"jazzfusion","Jazz"
"542",31909,"Havea Nice Life",0.799,0.808,5,-5.397,0,0.272,0.0569,1.28e-06,0.165,0.844,160.052,"spotify:track:1ctiQFUa6sWFzpZcmaI1ig",210,4,"jazzfusion","Jazz"
